"species" "individualCount" "decimalLatitude" "decimalLongitude" "eventDate" "day" "month" "year" "recordedBy"
"119" "Pygoscelis antarcticus" 1000 -62.981125 -60.551147 NA 13 1 2013 "obsr37694"
"120" "Pygoscelis papua" 1 -62.981125 -60.551147 NA 13 1 2013 "obsr37694"
"121" "Pygoscelis antarcticus" 1000 -61.223 -55.157547 NA 10 1 2013 "obsr37694"
"122" "Pygoscelis papua" 30 -61.223 -55.157547 NA 10 1 2013 "obsr37694"
"123" "Pygoscelis adeliae" NA -67.77319 -68.8855 NA 16 1 2013 "obsr57052"
"124" "Pygoscelis adeliae" NA -67.77319 -68.8855 NA 15 1 2013 "obsr57052"
"125" "Pygoscelis antarcticus" 1 -67.77319 -68.8855 NA 16 1 2013 "obsr57052"
"126" "Pygoscelis adeliae" NA -67.77319 -68.8855 NA 13 1 2013 "obsr57052"
"127" "Pygoscelis antarcticus" 1 -67.77319 -68.8855 NA 13 1 2013 "obsr57052"
"128" "Pygoscelis papua" 4 -64.54957 -65.40625 NA 8 1 2013 "obsr57052"
"129" "Eudyptes chrysolophus" 1 -67.77319 -68.8855 NA 14 1 2013 "obsr57052"
"130" "Pygoscelis adeliae" 1 -69.817215 -75.760864 NA 24 1 2013 "obsr57052"
"131" "Pygoscelis adeliae" 158 -69.76047 -75.40718 NA 22 1 2013 "obsr57052"
"132" "Pygoscelis papua" 100 -65.23944 -64.263054 NA 13 2 2013 "obsr305809"
"133" "Pygoscelis adeliae" 20 -65.17486 -64.13676 NA 13 2 2013 "obsr305809"
"134" "Pygoscelis papua" 30 -64.14416 -60.905457 NA 14 2 2013 "obsr305809"
"135" "Pygoscelis papua" 200 -64.82528 -63.49389 NA 11 2 2013 "obsr305809"
"136" "Pygoscelis papua" 500 -65.1025 -64.05278 NA 12 2 2013 "obsr305809"
"137" "Pygoscelis papua" 50 -64.84055 -62.52889 NA 11 2 2013 "obsr305809"
"138" "Pygoscelis antarcticus" NA -61.099304 -54.859444 NA 1 2 2013 "obsr305809"
"139" "Pygoscelis papua" NA -64.89555 -62.870277 NA 10 2 2013 "obsr305809"
"140" "Pygoscelis antarcticus" 1 -64.89555 -62.870277 NA 10 2 2013 "obsr305809"
"141" "Pygoscelis papua" NA -65.17486 -64.13676 NA 13 2 2013 "obsr305809"
"142" "Pygoscelis papua" NA -62.65403 -60.61 NA 3 2 2013 "obsr305809"
"143" "Pygoscelis papua" NA -63.902363 -60.791557 NA 4 2 2013 "obsr305809"
"144" "Pygoscelis adeliae" NA -63.458336 -56.211033 NA 2 2 2013 "obsr305809"
"145" "Pygoscelis antarcticus" 15 -63.937374 -61.398468 NA 4 2 2013 "obsr305809"
"146" "Pygoscelis papua" NA -63.52222 -56.905 NA 2 2 2013 "obsr305809"
"147" "Pygoscelis papua" NA -64.68389 -62.623055 NA 10 2 2013 "obsr305809"
"148" "Pygoscelis adeliae" 5 -65.0662 -64.01429 NA 12 2 2013 "obsr305809"
"149" "Pygoscelis papua" NA -65.0662 -64.01429 NA 12 2 2013 "obsr305809"
"150" "Pygoscelis antarcticus" 25 -65.0662 -64.01429 NA 12 2 2013 "obsr305809"
"151" "Pygoscelis adeliae" NA -63.52222 -56.905 NA 2 2 2013 "obsr305809"
"152" "Eudyptes chrysolophus" 2 -62.65403 -60.61 NA 3 2 2013 "obsr305809"
"153" "Pygoscelis antarcticus" NA -62.65403 -60.61 NA 3 2 2013 "obsr305809"
"154" "Pygoscelis antarcticus" 2 -60.56538 -49.438477 NA 31 1 2013 "obsr305809"
"155" "Pygoscelis papua" 3 -62.98323 -60.561714 NA 3 2 2013 "obsr305809"
"156" "Pygoscelis antarcticus" 1 -62.98323 -60.561714 NA 3 2 2013 "obsr305809"
"157" "Pygoscelis antarcticus" 500 -62.59528 -59.920555 NA 12 3 2013 "obsr305809"
"158" "Pygoscelis papua" 100 -65.1025 -64.05278 NA 22 2 2013 "obsr305809"
"159" "Pygoscelis papua" 500 -64.84055 -62.52889 NA 5 3 2013 "obsr305809"
"160" "Pygoscelis adeliae" 60 -65.17486 -64.13676 NA 22 2 2013 "obsr305809"
"161" "Pygoscelis papua" NA -65.17486 -64.13676 NA 22 2 2013 "obsr305809"
"162" "Pygoscelis papua" 300 -64.82528 -63.49389 NA 1 3 2013 "obsr305809"
"163" "Pygoscelis papua" NA -65.17486 -64.13676 NA 3 3 2013 "obsr305809"
"164" "Pygoscelis papua" 300 -64.82528 -63.49389 NA 21 2 2013 "obsr305809"
"165" "Eudyptes chrysolophus" 1 -62.59528 -59.920555 NA 12 3 2013 "obsr305809"
"166" "Pygoscelis papua" 500 -62.406387 -59.74917 NA 23 2 2013 "obsr305809"
"167" "Pygoscelis antarcticus" 400 -62.406387 -59.74917 NA 23 2 2013 "obsr305809"
"168" "Pygoscelis papua" 10 -62.59528 -59.920555 NA 12 3 2013 "obsr305809"
"169" "Pygoscelis papua" 500 -63.902363 -60.791557 NA 20 2 2013 "obsr305809"
"170" "Pygoscelis antarcticus" 1 -63.902363 -60.791557 NA 20 2 2013 "obsr305809"
"171" "Pygoscelis adeliae" 18 -65.17486 -64.13676 NA 3 3 2013 "obsr305809"
"172" "Pygoscelis papua" 500 -62.406387 -59.74917 NA 11 3 2013 "obsr305809"
"173" "Pygoscelis antarcticus" 400 -62.406387 -59.74917 NA 11 3 2013 "obsr305809"
"174" "Pygoscelis antarcticus" 1 -65.17486 -64.13676 NA 3 3 2013 "obsr305809"
"175" "Pygoscelis antarcticus" 1 -64.84055 -62.52889 NA 5 3 2013 "obsr305809"
"176" "Pygoscelis papua" 400 -64.84055 -62.52889 NA 21 2 2013 "obsr305809"
"177" "Pygoscelis adeliae" 8 -66.870834 -66.78667 NA 15 3 2013 "obsr305809"
"178" "Pygoscelis papua" 1000 -65.0662 -64.01429 NA 14 3 2013 "obsr305809"
"179" "Pygoscelis antarcticus" 400 -62.65403 -60.61 NA 6 3 2013 "obsr305809"
"180" "Pygoscelis adeliae" 2 -65.0662 -64.01429 NA 14 3 2013 "obsr305809"
"181" "Eudyptes chrysolophus" 4 -62.65403 -60.61 NA 6 3 2013 "obsr305809"
"182" "Pygoscelis papua" 400 -62.65403 -60.61 NA 6 3 2013 "obsr305809"
"183" "Pygoscelis papua" 500 -64.68389 -62.623055 NA 13 3 2013 "obsr305809"
"184" "Pygoscelis papua" NA -64.81472 -63.49778 NA 2 3 2013 "obsr305809"
"185" "Pygoscelis papua" 50 -64.89555 -62.870277 NA 14 3 2013 "obsr305809"
"186" "Pygoscelis papua" 1000 -65.0662 -64.01429 NA 3 3 2013 "obsr305809"
"187" "Pygoscelis antarcticus" 9 -65.0662 -64.01429 NA 3 3 2013 "obsr305809"
"188" "Pygoscelis papua" 80 -65.16948 -64.13956 NA 17 2 2012 "obsr356568"
"189" "Pygoscelis adeliae" 3 -65.16948 -64.13956 NA 17 2 2012 "obsr356568"
"190" "Pygoscelis antarcticus" 30 -62.400276 -59.78278 NA 13 2 2012 "obsr356568"
"191" "Pygoscelis papua" 200 -62.400276 -59.78278 NA 13 2 2012 "obsr356568"
"192" "Pygoscelis papua" 30 -64.88333 -62.866665 NA 16 2 2012 "obsr356568"
"193" "Pygoscelis antarcticus" NA -60.28341 -65.56641 NA 15 12 2002 "obsr335033"
"194" "Pygoscelis adeliae" NA -60.28341 -65.56641 NA 15 12 2002 "obsr335033"
"195" "Pygoscelis adeliae" NA -63.626743 -55.898438 NA 25 12 2006 "obsr305215"
"196" "Pygoscelis antarcticus" NA -62.420902 -59.63379 NA 29 12 2006 "obsr305215"
"197" "Pygoscelis antarcticus" NA -62.965214 -60.534668 NA 29 12 2006 "obsr305215"
"198" "Pygoscelis papua" NA -62.420902 -59.63379 NA 29 12 2006 "obsr305215"
"199" "Pygoscelis antarcticus" 80 -62.466805 -60.78392 NA 14 12 2012 "obsr328575"
"200" "Pygoscelis papua" 50 -62.466805 -60.78392 NA 14 12 2012 "obsr328575"
"201" "Pygoscelis papua" 20 -62.466805 -60.78392 NA 23 2 2013 "obsr328575"
"202" "Pygoscelis antarcticus" 60 -62.466805 -60.78392 NA 26 2 2013 "obsr328575"
"203" "Pygoscelis papua" 30 -62.466805 -60.78392 NA 26 2 2013 "obsr328575"
"204" "Aptenodytes forsteri" 1 -62.466805 -60.78392 NA 4 12 2012 "obsr328575"
"205" "Pygoscelis antarcticus" 4 -62.466805 -60.78392 NA 4 12 2012 "obsr328575"
"206" "Pygoscelis adeliae" 2 -62.466805 -60.78392 NA 14 12 2012 "obsr328575"
"207" "Pygoscelis antarcticus" 50 -62.466805 -60.78392 NA 23 2 2013 "obsr328575"
"208" "Eudyptes chrysolophus" 1 -62.466805 -60.78392 NA 23 2 2013 "obsr328575"
"209" "Pygoscelis antarcticus" NA -62.645473 -60.581097 NA 31 12 2005 "obsr305215"
"210" "Pygoscelis papua" NA -62.645473 -60.581097 NA 31 12 2005 "obsr305215"
"211" "Eudyptes chrysolophus" NA -62.645473 -60.581097 NA 31 12 2005 "obsr305215"
"212" "Pygoscelis adeliae" 1 -64.68389 -62.623055 NA 28 12 2011 "obsr339494"
"213" "Aptenodytes patagonicus" 1 -62.13028 -58.42917 NA 31 12 2011 "obsr339494"
"214" "Pygoscelis papua" 1 -64.825836 -63.50028 NA 26 12 2011 "obsr339494"
"215" "Pygoscelis antarcticus" NA -62.920235 -60.658264 NA 12 1 2013 "obsr101607"
"216" "Eudyptes chrysolophus" 1 -62.59528 -59.920555 NA 13 1 2013 "obsr101607"
"217" "Pygoscelis papua" NA -62.59528 -59.920555 NA 13 1 2013 "obsr101607"
"218" "Pygoscelis antarcticus" NA -62.59528 -59.920555 NA 13 1 2013 "obsr101607"
"219" "Pygoscelis papua" 100 -64.895 -62.87 NA 14 1 2013 "obsr101607"
"220" "Pygoscelis papua" 300 -64.84055 -62.52889 NA 14 1 2013 "obsr101607"
"221" "Pygoscelis adeliae" 2 -64.84055 -62.52889 NA 14 1 2013 "obsr101607"
"222" "Pygoscelis papua" 500 -65.17486 -64.13676 NA 22 12 2005 "obsr195833"
"223" "Pygoscelis adeliae" 150 -65.17486 -64.13676 NA 22 12 2005 "obsr195833"
"224" "Pygoscelis papua" 75 -64.84055 -62.52889 NA 23 12 2005 "obsr195833"
"225" "Pygoscelis papua" 15 -65.07528 -63.950558 NA 21 12 2005 "obsr195833"
"226" "Pygoscelis adeliae" 1 -64.654655 -62.15337 NA 24 12 2005 "obsr195833"
"227" "Pygoscelis antarcticus" 25 -64.654655 -62.15337 NA 24 12 2005 "obsr195833"
"228" "Pygoscelis papua" 5 -64.803375 -63.13156 NA 14 1 2013 "obsr101607"
"229" "Pygoscelis papua" NA -65.166664 -64.166664 NA 15 1 2013 "obsr101607"
"230" "Pygoscelis papua" 1058 -64.825836 -63.50028 NA 15 1 2013 "obsr101607"
"231" "Pygoscelis antarcticus" 1 -65.166664 -64.166664 NA 15 1 2013 "obsr101607"
"232" "Pygoscelis adeliae" 5 -64.825836 -63.50028 NA 15 1 2013 "obsr101607"
"233" "Pygoscelis adeliae" NA -65.166664 -64.166664 NA 15 1 2013 "obsr101607"
"234" "Pygoscelis papua" 75 -64.62666 -62.554443 NA 13 12 2005 "obsr195833"
