lat,lon
-63.444722,-61.576667
-62.983333,-60.036111
-63.005556,-59.230556
-63.075,-60.206667
-63.025,-57.926667
-63.173333,-58.663333
-63.433333,-60.533333
-63.4,-59.966667
-63.04,-58.405
-62.533333,-62.516667
-61.6,-61.5
-63.268333,-59.393333
-64.116667,-61.166667
-61.64,-58.075
-61.73,-58.531667
-63.471667,-59.433333
-63.891667,-60.43
-65.575,-59.708333
-62.696667,-57.47
-63.283333,-59.186667
-61.066667,-56.006667
-63,-58.288333
-63.14,-59.4
-63.301667,-59.27
-61.543056,-58.523333
-61.631667,-58.521667
-63.865,-60.286667
-63.686667,-59.596667
-63.081667,-58.669444
-63.811667,-61.38
-63.343333,-61.038333
-63.183333,-59.066667
-63.036667,-58.255
-62.683333,-62.666667
-60.416667,-47.51
-61.516667,-61.466667
-63.216667,-59.183333
-62.64,-55.346667
-61.583333,-61.583333
-63.65,-59.55
-63.563333,-60.678056
-63.678056,-61.119722
-63.355,-58.963333
-61.08,-56.046667
-62.56,-61.033333
-63.053333,-60.069444
-63.04,-60.115
-60.893333,-56.205
-63.361389,-61.41
-63.475,-61.7
-63.466667,-60.216667
-63.005,-58.186111
-61.716667,-61.733333
-63.256667,-59.25
-63.583333,-60.733333
-61.65,-61.616667
-63.021667,-57.72
-61.546667,-58.281667
-63.683333,-59.788333
-63.966667,-60.725
-63.078056,-58.653056
-62.633333,-61.54
-63.003333,-60.02
-62.571667,-61.57
-62.516667,-62.533333
-62.6,-55.438333
-62.77,-54.84
-62.82,-57.494722
-63.54,-59.46
-62.913333,-57.58
-63.578056,-60.491667
-63.271667,-59.068333
-61.066667,-55.98
-63.296667,-59.171667
-63.128333,-58.843333
-61.348333,-57.723333
-63.665,-61.013333
-62.383333,-62.433333
-63.625,-60.71
-61.613333,-58.563333
-63.04,-58.511389
-63.588333,-59.458333
-63.061667,-59.013333
-63.066667,-59.15
-63.525,-61.283333
-62.598333,-59.351667
-62.97,-58.091667
-62.856667,-57.475
-63.444722,-61.375
-63.35,-59.816667
-62.616667,-55.62
-62.673333,-55.311389
-62.678056,-54.388333
-63.15,-58.766667
-62.891667,-57.385
-62.855,-57.476667
-62.894722,-57.528056
-63.285,-59.085
-63.081667,-58.85
-63.146667,-59.819444
-61.365,-57.673333
-63.143333,-58.79
-63.676667,-60.998333
-62.64,-55.58
-62.383333,-62.4
-63.2,-59.3
-63.05,-58.881667
-62.823333,-57.486667
-63.590278,-59.563333
-63.94,-60.569444
-63.275,-59.175
-61.111389,-56.176667
-60.758333,-56.211389
-63.111111,-58.786111
-62.07,-60.093333
-61.036667,-55.85
-63.516667,-61.063333
-62.843333,-58.731667
-63.516667,-60.366667
-63.4,-60.316667
-60.416667,-47.566667
-62.591667,-55.418333
-62.625,-55.268333
-61.666667,-61.616667
-63.566667,-59.566667
-63.05,-58.793333
-63.513333,-59.486389
-63.952778,-60.96
-63.071667,-59.093333
-62.556667,-61.073333
-62.863333,-57.366667
-63.515,-61.655
-63.566667,-60.6
-63.015,-57.821667
-63.19,-59.19
-63.101667,-59.27
-63.1,-58.816667
-63.92,-60.438333
-63.436111,-59.158333
-62.993333,-59.521667
-63.2,-58.783333
-62.93,-57.903333
-61.633333,-61.633333
-61.533333,-61.566667
-63.291667,-59.266667
-63.656667,-60.963333
-63.75,-60.05
-62.986667,-59.552778
-63.091667,-59.228333
-62.921667,-59.241667
-63.286667,-60.881667
-63.35,-60.65
-63.021667,-58.291667
-62.55,-62.533333
-63.116667,-58.85
-63.231667,-59.206667
-63.715,-59.756667
-61.633333,-57.83
-61.506667,-58.35
-61.694722,-58.583333
-63.915,-60.553333
-63.08,-58.638333
-63.826667,-60.516667
-62.675,-61.596667
-62.591667,-69.869444
-63.666667,-61.23
-62.836111,-57.469444
-62.808333,-59.708333
-61.475,-58.04
-63.046667,-58.015
-61.55,-61.6
-63.616667,-60.885
-63.866667,-60.45
-61.583333,-58.421667
-61.59,-58.306667
-61.819722,-58.826389
-63.87,-60.45
-63.905,-60.398333
-63.494722,-59.296667
-63.266667,-59.119444
-61.13,-56.161389
-62.04,-60.14
-63.536667,-61.436667
-61.373333,-58.869444
-63.552778,-60.526667
-61.683333,-61.7
-63.615,-60.721667
-63.883333,-60.5
-61.4,-57.911389
-63.003333,-58.725
-62.893333,-57.4
-63.588333,-59.441667
-63.786111,-60.343333
-62.991667,-60.106667
-61.396667,-56.08
-63.52,-61.091667
-62.89,-58.448333
-63.03,-58.046667
-62.565,-61.093333
-63.613333,-60.991667
-63.133333,-58.85
-63.45,-60.316667
-63.021667,-58.223056
-60.48,-47.761389
-63.8,-60.233333
-62.676667,-54.556667
-62.633333,-62.616667
-63.563333,-59.591667
-62.855,-57.385
-63.598333,-61.144722
-63.335,-59.115
-63.323333,-61.186667
-62.546667,-61.448333
-63.002778,-58.158333
-62.591667,-55.46
-63.116667,-58.486667
-62.716667,-54.526667
-63.616667,-59.481667
-60.863333,-56.126667
-63.511111,-60.861111
-63.644722,-61.441667
-63.008333,-58.58
-61.515,-58.355
-63.526667,-61.552778
-63.026667,-58.79
-61.516667,-61.55
-63.19,-59.115
-63.083333,-59.05
-63.02,-57.72
-61.583333,-57.863333
-61.638333,-58.666667
-63.971667,-60.775
-63.393333,-59.119722
-62.598333,-58.523333
-63.283333,-59.028333
-62.91,-59.993333
-62.98,-58.026667
-63.206667,-59.736667
-63.071667,-59.744722
-63.183333,-58.933333
-63.333333,-59.666667
-60.471667,-47.811389
-63.866667,-60.45
-62.706667,-54.59
-62.55,-62.533333
-63.616667,-59.466667
-62.858333,-57.406667
-64.336389,-61.336389
-63.581667,-61.144722
-63,-58.941667
-63.531667,-61.894722
-63.015,-58.85
-63.6,-64.09
-63.128056,-58.786667
-62.591667,-61.651667
-61.538333,-58.488333
-63.383333,-60.4
-62.705,-55.26
-63.23,-59.176667
-64.1,-61.15
-61.628056,-57.915
-61.588333,-58.5
-63.133333,-58.633333
-63.905,-60.361389
-63.753333,-59.931667
-61.1,-55.941667
-62.728333,-61.703333
-63.15,-58.516667
-61.616667,-61.566667
-62.631667,-55.423333
-63.3,-58.966667
-62.744722,-55.171667
-63.616667,-59.266667
-63.991667,-60.958333
-63.594722,-59.18
-63.016667,-58.269444
-63.3,-58.965
-63.178333,-58.645
-63.325,-61.105
-62.571667,-61.751667
-61.901667,-59.68
-63.416667,-60.2
-63.006667,-58.161389
-62.986667,-58
-60.41,-47.665
-63.211389,-59.103056
-63.816667,-60.383333
-62.55,-62.533333
-61.671667,-58.6
-63.626667,-59.516667
-63.276667,-59.338333
-63.698333,-59.84
-63.625,-60.88
-62.948333,-58.615
-63.384722,-59.341667
-62.563333,-61.408333
-63.083333,-59.283333
-63.558333,-61.355
-63.355,-61.258333
-63.466667,-60.316667
-63.4,-60.316667
-63.052778,-58.063333
-60.41,-47.565
-62.693333,-55.336667
-61.616667,-61.668056
-63.663333,-59.731667
-63.558333,-59.608333
-62.853333,-57.271667
-63.528056,-59.48
-63.683333,-61.069722
-63.046667,-59.098333
-63.283333,-59.144722
-63.313333,-59.076667
-62.565,-61.251667
-63.416667,-60.616667
-63.183333,-58.7
-63.466667,-60.166667
-63.03,-58.244722
-60.448333,-47.698333
-63.866667,-60.45
-62.633333,-62.55
-63.606667,-59.55
-62.836667,-57.401667
-63.981667,-60.855
-63.669722,-60.886111
-63.301667,-59.198333
-62.63,-61.558333
-63.069444,-60.286667
-62.028056,-60.02
-63.303333,-61.052778
-62.76,-59.698333
-63.678056,-61.003333
-62.608333,-55.586667
-62.466667,-62.483333
-63.883333,-60.433333
-61.636389,-58.569722
-63.608333,-59.593333
-63.519444,-60.353056
-63.048333,-59.06
-60.916667,-56.021667
-63.158333,-58.911389
-63.163333,-59.973333
