lat,lon
-68.833333,-69.933333
-65.192018,-64.1726
-60.713767,-46.985333
-65.175902,-64.150118
-68.833333,-69.933333
-65.192018,-64.1726
-65.079953,-63.043123
-65.175902,-64.150118
-65.192018,-64.1726
-64.542605,-63.166625
-64.542605,-63.166625
-64.542605,-63.166625
-64.542605,-63.166625
-64.674453,-62.62165
-65.169264,-64.111769
-64.536918,-63.14866
-64.536918,-63.14866
-64.539182,-63.181556
-64.539182,-63.181556
-64.542605,-63.166625
-64.542605,-63.166625
-64.542605,-63.166625
-64.542605,-63.166625
-64.542605,-63.166625
-64.52,-63.1
-64.52,-63.1
-64.557418,-63.24631
-64.47509,-63.037987
-64.854965,-62.884668
-64.150908,-60.973842
-64.0145,-60.7508
-64.683333,-62.633333
-64.990984,-63.765446
-65.061567,-63.935735
-64.46,-62.51
-65.055433,-63.927261
-64.982199,-63.695451
-66.1001,-65.436
-66.547,-69.245
-66.223988,-66.502123
-64.494531,-61.610006
-64.0145,-60.7508
-64.888833,-62.851667
-64.477805,-63.038607
-64.475319,-63.038775
-63.979841,-60.964283
-64.474861,-63.0372
-64.856639,-62.886706
-65.255833,-64.226667
-64.477653,-63.035942
-64.0145,-60.7508
-65.11,-64.035
-65.11,-64.035
-65.11,-64.035
-65.1,-63.98
-63.997,-61.04
-64.62,-62.54
-64.62,-62.54
-66.886676,-66.885941
-63.9,-60.8
-64.717435,-62.858153
-63.997,-61.04
-65.234754,-64.176353
-65.226531,-64.140345
-64.894319,-62.879071
-65.091714,-64.034958
-65.225153,-64.152026
-65.227128,-64.143772
-64.46,-62.51
-63.9,-60.8
-64.89,-62.87
-63.9,-60.8
-64.72,-62.61
-64.820967,-63.525143
-65.146011,-64.077056
-62.338333,-58.666667
-63.298333,-56.9
-63.298333,-56.9
-63.298333,-56.9
-66.02,-65.85
-62.338333,-58.666667
-66.02,-65.85
-62.338333,-58.666667
-62.338333,-58.666667
-66.02,-65.85
-63.298333,-56.9
-65.145275,-64.073053
-64.75494,-64.16297
-65.144128,-64.073481
-65.145275,-64.073053
-63.298333,-56.9
-65.178053,-64.125126
-63.9,-60.783333
-63.897745,-60.777833
-64.89,-62.87
-65.19956,-64.1788
-65.19956,-64.1788
-65.19956,-64.1788
-65.19956,-64.1788
-62.094158,-58.358314
-62.280788,-58.458252
-64.83403,-63.485613
-64.85,-62.9
-64.85,-62.9
-65.073844,-64.023021
-64.45,-63.2
-64.502434,-61.64152
-62.598881,-57.232953
-64.847748,-62.569073
-62.529033,-59.79525
-64.14,-60.95
-64.14,-60.95
-64.52,-63.1
-64.14,-60.95
-68.2312,-67.3378
-64.72,-62.87
-65.08,-63.95
-64.847748,-62.569073
