,year,dcmlLtt,dcmlLng
2642,1985,-67.0,70.0
2643,1985,-67.5167,75.0333
2644,1985,-65.0,75.0
2645,1985,-65.0,75.0
2646,1985,-65.0,75.0
2647,1985,-65.0,75.0
2648,1985,-65.0,75.0
2649,1985,-65.0,75.0
2650,1985,-65.0,75.0
2651,1985,-65.0,75.0
2652,1985,-65.0,75.0
2653,1985,-65.0,75.0
2654,1985,-65.0,75.0
2655,1985,-66.0,75.0
2656,1985,-66.0,75.0
2657,1985,-66.0,75.0
2658,1985,-66.0,75.0
2659,1985,-66.0,75.0
2660,1985,-66.0,75.0
2661,1985,-66.0,75.0
2662,1985,-66.0,75.0
2663,1985,-66.0,75.0
2664,1985,-66.0,75.0
2665,1985,-66.0,75.0
2666,1985,-67.0,75.0
2667,1985,-67.0,75.0
2668,1985,-67.0,75.0
2669,1985,-67.0,75.0
2670,1985,-67.0,75.0
2671,1985,-67.0,75.0
2672,1985,-67.0,75.0
2673,1985,-67.0,75.0
2674,1985,-67.0,75.0
2675,1985,-67.0,75.0
2676,1985,-67.0,75.0
2677,1985,-66.0,74.9833
2678,1985,-65.0,75.0167
2679,1985,-63.0,75.0
2680,1985,-63.0,75.0
2681,1985,-63.0,75.0
2682,1985,-63.0,75.0
2683,1985,-63.0,75.0
2684,1985,-63.0,75.0
2685,1985,-63.0,75.0
2686,1985,-64.0,75.0
2687,1985,-64.0,75.0
2688,1985,-64.0,75.0
2689,1985,-64.0,75.0
2690,1985,-64.0,75.0
2691,1985,-64.0,75.0
2692,1985,-64.0,75.0
2693,1985,-63.849999999999994,74.9833
2694,1985,-63.0,75.0167
2695,1985,-61.0,75.0
2696,1985,-61.0,75.0
2697,1985,-61.0,75.0
2698,1985,-61.0,75.0
2699,1985,-61.0,75.0
2700,1985,-61.0,75.0
2701,1985,-61.0,75.0
2702,1985,-62.0,75.0
2703,1985,-62.0,75.0
2704,1985,-62.0,75.0
2705,1985,-62.0,75.0
2706,1985,-62.0,75.0
2707,1985,-62.0,75.0
2708,1985,-62.0,75.0
2709,1985,-62.0,75.0
2710,1985,-59.9833,80.0333
2711,1985,-60.0,80.0
2712,1985,-65.0167,77.9667
2713,1985,-60.0,75.0
2714,1985,-60.0,75.0
2715,1985,-60.0,75.0
2716,1985,-60.0,75.0
2717,1985,-60.0,75.0
2718,1985,-60.0,75.0
2719,1985,-60.0,75.0
2720,1985,-60.0,75.0
2721,1985,-61.0,75.0
2722,1985,-62.0,80.0
2723,1985,-62.0,80.0
2724,1985,-62.0,80.0
2725,1985,-62.0,80.0
2726,1985,-62.0,80.0
2727,1985,-62.0,80.0
2728,1985,-62.0,80.0
2729,1985,-62.0167,80.0
2730,1985,-63.0,80.0
2731,1985,-63.0,80.0
2732,1985,-63.0,80.0
2733,1985,-63.0,80.0
2734,1985,-63.0,80.0
2735,1985,-63.0,80.0
2736,1985,-63.0,80.0
2737,1985,-61.0,79.96700000000001
2738,1985,-61.0,79.96700000000001
2739,1985,-61.0,79.96700000000001
2740,1985,-61.0,79.96700000000001
2741,1985,-61.0,79.96700000000001
2742,1985,-61.0,79.96700000000001
2743,1985,-61.0,79.96700000000001
2744,1985,-61.0,79.9667
2745,1985,-61.255,-54.62570000000001
2746,1985,-61.22070000000001,-54.653
2747,1985,-61.349999999999994,-54.8333
2748,1985,-61.25,-54.9167
2749,1985,-61.3,-54.9167
2750,1985,-63.0167,80.0167
2751,1985,-64.0,80.0
2752,1985,-64.0,80.0
2753,1985,-64.0,80.0
2754,1985,-64.0,80.0
2755,1985,-64.0,80.0
2756,1985,-64.0,80.0
2757,1985,-64.0,80.0
2758,1985,-64.0167,80.0
2759,1985,-64.8167,80.0
2760,1985,-65.0,80.0
2761,1985,-65.0,80.0
2762,1985,-65.0,80.0
2763,1985,-65.0,80.0
2764,1985,-65.0,80.0
2765,1985,-65.0,80.0
2766,1985,-65.0,80.0
2767,1985,-65.0,80.0
2768,1985,-65.0,80.0
2769,1985,-65.0,80.0
2770,1985,-65.0,80.0
2771,1985,-61.355,-56.055
2772,1985,-61.203,-56.156
2773,1985,-61.349999999999994,-56.22070000000001
2774,1985,-61.257,-56.456999999999994
2775,1985,-61.29030000000001,-56.5393
2776,1985,-63.4833,85.1167
2777,1985,-61.29230000000001,-55.5343
2778,1985,-61.23630000000001,-55.62370000000001
2779,1985,-61.35699999999999,-55.7167
2780,1985,-61.2833,-55.9373
2781,1985,-61.29130000000001,-55.95399999999999
2782,1985,-61.19030000000001,-55.6873
2783,1985,-61.075700000000005,-55.8423
2784,1985,-61.12270000000001,-55.9757
2785,1985,-61.188300000000005,-55.9853
2786,1985,-61.157,-56.101
2787,1985,-60.903,-55.6217
2788,1985,-60.95,-55.65
2789,1985,-60.8677,-55.651
2790,1985,-61.0177,-55.75
2791,1985,-61.0187,-55.8667
2792,1985,-60.9707,-55.9247
2793,1985,-60.8363,-55.642300000000006
2794,1985,-60.8207,-55.734300000000005
2795,1985,-60.852,-55.73930000000001
2796,1985,-60.85699999999999,-55.753
2797,1985,-61.002,-55.207
2798,1985,-60.956999999999994,-55.29230000000001
2799,1985,-60.8393,-55.55
2800,1985,-60.8393,-55.75
2801,1985,-60.902,-55.78530000000001
2802,1985,-61.001,-54.2413
2803,1985,-60.002,-54.25
2804,1985,-60.501,-54.25
2805,1985,-60.23830000000001,-54.257
2806,1985,-60.740300000000005,-54.258
2807,1985,-61.9893,-54.23930000000001
2808,1985,-61.490300000000005,-54.240300000000005
2809,1985,-61.7413,-54.256
2810,1985,-61.23930000000001,-54.3333
2811,1985,-63.166700000000006,-54.090300000000006
2812,1985,-62.9883,-54.25
2813,1985,-62.4853,-54.256
2814,1985,-61.25,-55.0
2815,1985,-61.75,-55.0
2816,1985,-62.003,-55.0
2817,1985,-61.501,-55.006
2818,1985,-60.754,-55.008
2819,1985,-60.99230000000001,-55.023700000000005
2820,1985,-60.502,-54.9843
2821,1985,-60.003,-54.9883
2822,1985,-60.253,-55.002
2823,1985,-60.002,-55.9883
2824,1985,-60.754,-55.9893
2825,1985,-61.005,-56.0
2826,1985,-61.252,-56.004
2827,1985,-60.4863,-56.005
2828,1985,-60.25,-56.009
2829,1985,-61.752,-55.9757
2830,1985,-62.4913,-56.0
2831,1985,-62.0,-56.006
2832,1985,-62.721700000000006,-56.05
2833,1985,-61.4893,-56.0913
2834,1985,-61.9893,-56.721700000000006
2835,1985,-61.0,-56.75
2836,1985,-61.75,-56.75
2837,1985,-61.253,-56.752
2838,1985,-60.756,-56.753
2839,1985,-61.501,-56.76670000000001
2840,1985,-60.501,-56.7413
2841,1985,-60.251,-56.75
2842,1985,-60.002,-56.752
2843,1985,-61.73930000000001,-57.8903
2844,1985,-61.273700000000005,-58.257
2845,1985,-60.7863,-58.6247
2846,1985,-60.3237,-58.925700000000006
2847,1985,-62.9843,-57.0368
2848,1985,-62.658,-57.252
2849,1985,-62.25,-57.52270000000001
2850,1985,-62.0843,-57.652
2851,1985,-63.1863,-58.7863
2852,1985,-62.968700000000005,-58.9423
2853,1985,-62.734300000000005,-59.1197
2854,1985,-62.4873,-59.254
2855,1985,-63.392300000000006,-59.8
2856,1985,-63.159,-60.069700000000005
2857,1985,-63.004,-60.1737
2858,1985,-62.8373,-60.254
2859,1985,-62.773700000000005,-60.9167
2860,1985,-63.101,-61.009
2861,1985,-63.409,-61.221700000000006
2862,1985,-62.3737,-61.352999999999994
2863,1985,-62.102,-61.556
2864,1985,-61.569700000000005,-61.9247
2865,1985,-62.12270000000001,-63.23630000000001
2866,1985,-61.49230000000001,-63.8833
2867,1985,-63.858,-61.8403
2868,1985,-63.654,-62.055
2869,1985,-63.520700000000005,-62.2
2870,1985,-63.203,-62.53530000000001
2871,1985,-62.767700000000005,-62.606
2872,1985,-64.13629999999999,-63.0883
2873,1985,-63.8707,-63.2177
2874,1985,-63.5393,-63.590300000000006
2875,1985,-63.303,-63.709
2876,1985,-62.9913,-63.968700000000005
2877,1985,-67.16669999999999,45.4833
2878,1985,-67.16669999999999,45.4
2879,1985,-64.52269999999999,-62.509
2880,1985,-64.705,-63.0187
2881,1985,-64.905,-64.758
2882,1985,-64.4883,-64.7403
2883,1985,-64.12169999999999,-65.2697
2884,1985,-63.75,-65.65799999999999
2885,1985,-63.3247,-66.1677
2886,1985,-63.136300000000006,-66.35499999999999
2887,1985,-62.9853,-66.501
2888,1986,-62.445,59.9333
2889,1986,-62.435,59.9117
2890,1986,-62.379999999999995,60.4167
2891,1986,-62.55,62.6317
2892,1986,-62.761700000000005,62.6167
2893,1986,-62.761700000000005,62.6167
2894,1986,-63.0717,63.0417
2895,1986,-63.063300000000005,63.02
2896,1986,-63.063300000000005,63.02
2897,1986,-63.3883,62.938300000000005
2898,1986,-63.381699999999995,63.08
2899,1986,-63.56,63.145
2900,1986,-63.12330000000001,63.86
2901,1986,-63.29830000000001,63.6033
2902,1986,-62.89,63.65
2903,1986,-61.4717,62.5617
2904,1986,-61.4817,62.5533
2905,1986,-61.5517,54.71
2906,1986,-61.5167,54.6867
2907,1986,-62.6133,53.8783
2908,1986,-63.77830000000001,53.6567
2909,1986,-64.0217,53.0367
2910,1986,-64.9167,52.349999999999994
2911,1986,-65.4,51.6717
2912,1986,-65.66669999999999,51.1917
2913,1986,-62.6167,61.3167
2914,1986,-60.4167,60.0
2915,1986,-62.0,60.0
2916,1986,-61.0,59.9833
2917,1986,-64.0,64.16669999999999
2918,1986,-63.7833,63.0833
2919,1986,-62.8,62.45
2920,1986,-64.4833,65.75
2921,1986,-63.2833,66.2833
2922,1986,-63.25,66.2167
2923,1986,-62.5167,64.95
2924,1986,-63.26670000000001,63.633300000000006
2925,1986,-63.0333,70.75
2926,1986,-62.666700000000006,69.7333
2927,1986,-63.9167,67.9167
2928,1986,-65.75,74.38329999999999
2929,1986,-64.8333,73.8667
2930,1986,-64.0,72.5
2931,1986,-63.4667,71.5167
2932,1986,-66.8333,77.55
2933,1986,-67.16669999999999,77.55
2934,1986,-66.5,77.5167
2935,1986,-66.66669999999999,77.0833
2936,1986,-67.0167,77.05
2937,1986,-66.9833,76.55
2938,1986,-66.66669999999999,76.5167
2939,1986,-66.5,76.4667
2940,1986,-66.66669999999999,71.9
2941,1986,-66.3333,71.14999999999999
2942,1986,-66.5333,70.05
2943,1986,-67.05,68.45
2944,1986,-67.0167,75.05
2945,1986,-66.5,75.0167
2946,1986,-65.9833,75.0
2947,1986,-66.0,75.0
2948,1986,-66.0,75.0
2949,1986,-66.0,75.0
2950,1986,-66.0,75.0
2951,1986,-66.0,75.0
2952,1986,-66.0,75.0
2953,1986,-66.0,75.0
2954,1986,-66.5,75.0
2955,1986,-66.5,75.0
2956,1986,-66.5,75.0
2957,1986,-66.5,75.0
2958,1986,-66.5,75.0
2959,1986,-66.5,75.0
2960,1986,-66.5,75.0
2961,1986,-67.0,75.0
2962,1986,-67.0,75.0
2963,1986,-67.0,75.0
2964,1986,-67.0,75.0
2965,1986,-67.0,75.0
2966,1986,-67.0,75.0
2967,1986,-67.0,75.0
2968,1986,-64.9167,75.05
2969,1986,-65.0,75.0
2970,1986,-65.0,75.0
2971,1986,-65.0,75.0
2972,1986,-65.0,75.0
2973,1986,-65.0,75.0
2974,1986,-65.0,75.0
2975,1986,-65.5,75.0
2976,1986,-65.5,75.0
2977,1986,-65.5,75.0
2978,1986,-65.5,75.0
2979,1986,-65.5,75.0
2980,1986,-65.5,75.0
2981,1986,-65.5,75.0
2982,1986,-65.5167,74.9833
2983,1986,-63.5,75.05
2984,1986,-62.0,75.0
2985,1986,-62.0,75.0
2986,1986,-62.0,75.0
2987,1986,-62.0,75.0
2988,1986,-62.0,75.0
2989,1986,-62.0,75.0
2990,1986,-63.0,75.0
2991,1986,-63.0,75.0
2992,1986,-63.0,75.0
2993,1986,-63.0,75.0
2994,1986,-63.0,75.0
2995,1986,-63.0,75.0
2996,1986,-63.0,75.0
2997,1986,-63.0,75.0
2998,1986,-64.0,75.0
2999,1986,-64.0,75.0
3000,1986,-64.0,75.0
3001,1986,-64.0,75.0
3002,1986,-64.0,75.0
3003,1986,-64.0,75.0
3004,1986,-64.0,75.0
3005,1986,-64.0,75.0
3006,1986,-63.9833,74.9833
3007,1986,-61.0,75.05
3008,1986,-61.0,75.0
3009,1986,-61.0,75.0
3010,1986,-61.0,75.0
3011,1986,-61.0,75.0
3012,1986,-61.0,75.0
3013,1986,-61.0,75.0
3014,1986,-61.0,75.0
3015,1986,-62.0,75.0
3016,1986,-60.0,75.0
3017,1986,-60.0,75.0
3018,1986,-60.0,75.0
3019,1986,-60.0,75.0
3020,1986,-60.0,75.0
3021,1986,-60.0,75.0
3022,1986,-60.0,75.0
3023,1986,-60.0,74.9667
3024,1986,-60.0,70.0
3025,1986,-60.0,70.0
3026,1986,-60.0,70.0
3027,1986,-60.0,70.0
3028,1986,-60.0,70.0
3029,1986,-60.0,70.0
3030,1986,-60.0,70.0
3031,1986,-60.0,70.0
3032,1986,-60.9833,70.0
3033,1986,-61.0,70.0
3034,1986,-61.0,70.0
3035,1986,-61.0,70.0
3036,1986,-61.0,70.0
3037,1986,-61.0,70.0
3038,1986,-61.0,70.0
3039,1986,-61.0,70.0
3040,1986,-62.0,70.0
3041,1986,-62.0,70.0
3042,1986,-62.0,70.0
3043,1986,-62.0,70.0
3044,1986,-62.0,70.0
3045,1986,-62.0,70.0
3046,1986,-62.0,70.0
3047,1986,-63.0,70.0
3048,1986,-63.0,70.0
3049,1986,-63.0,70.0
3050,1986,-63.0,70.0
3051,1986,-63.0,70.0
3052,1986,-63.0,70.0
3053,1986,-63.0,70.0
3054,1986,-63.0,69.9833
3055,1986,-64.0,70.0167
3056,1986,-64.0,70.0
3057,1986,-64.0,70.0
3058,1986,-64.0,70.0
3059,1986,-64.0,70.0
3060,1986,-64.0,70.0
3061,1986,-64.0,70.0
3062,1986,-64.0,70.0
3063,1986,-65.0,70.0
3064,1986,-65.0,70.0
3065,1986,-65.0,70.0
3066,1986,-65.0,70.0
3067,1986,-65.0,70.0
3068,1986,-65.0,70.0
3069,1986,-65.0,70.0
3070,1986,-66.0,70.0
3071,1986,-66.0,70.0
3072,1986,-66.0,70.0
3073,1986,-66.0,70.0
3074,1986,-66.0,70.0
3075,1986,-66.0,70.0
3076,1986,-66.0,70.0
3077,1986,-65.0167,69.9833
3078,1986,-66.0167,69.9667
3079,1986,-67.0,70.0
3080,1986,-67.0,70.0
3081,1986,-67.0,70.0
3082,1986,-67.0,70.0
3083,1986,-67.0,70.0
3084,1986,-67.0,70.0
3085,1986,-67.0,70.0
3086,1986,-67.0167,69.9833
3087,1986,-66.0,65.0167
3088,1986,-66.0,65.0
3089,1986,-66.0,65.0
3090,1986,-66.0,65.0
3091,1986,-66.0,65.0
3092,1986,-66.0,65.0
3093,1986,-66.0,65.0
3094,1986,-66.0,65.0
3095,1986,-67.0,65.0
3096,1986,-67.0,65.0
3097,1986,-67.0,65.0
3098,1986,-67.0,65.0
3099,1986,-67.0,65.0
3100,1986,-67.0,65.0
3101,1986,-67.0,65.0
3102,1986,-67.0,64.9
3103,1986,-65.0,65.0333
3104,1986,-64.0,65.0
3105,1986,-64.0,65.0
3106,1986,-64.0,65.0
3107,1986,-64.0,65.0
3108,1986,-64.0,65.0
3109,1986,-64.0,65.0
3110,1986,-64.0,65.0
3111,1986,-65.0,65.0
3112,1986,-65.0,65.0
3113,1986,-65.0,65.0
3114,1986,-65.0,65.0
3115,1986,-65.0,65.0
3116,1986,-65.0,65.0
3117,1986,-65.0,65.0
3118,1986,-62.0,65.0167
3119,1986,-62.0,65.0
3120,1986,-62.0,65.0
3121,1986,-62.0,65.0
3122,1986,-62.0,65.0
3123,1986,-62.0,65.0
3124,1986,-62.0,65.0
3125,1986,-62.0,65.0
3126,1986,-63.0,65.0
3127,1986,-63.0,65.0
3128,1986,-63.0,65.0
3129,1986,-63.0,65.0
3130,1986,-63.0,65.0
3131,1986,-63.0,65.0
3132,1986,-63.0,65.0
3133,1986,-63.0167,65.0
3134,1986,-64.0,65.0
3135,1986,-60.0,65.0
3136,1986,-60.0,65.0
3137,1986,-60.0,65.0
3138,1986,-60.0,65.0
3139,1986,-60.0,65.0
3140,1986,-60.0,65.0
3141,1986,-60.0,65.0
3142,1986,-60.0167,65.0
3143,1986,-61.0,65.0
3144,1986,-61.0,65.0
3145,1986,-61.0,65.0
3146,1986,-61.0,65.0
3147,1986,-61.0,65.0
3148,1986,-61.0,65.0
3149,1986,-61.0,65.0
3150,1986,-61.0,65.0
3151,1986,-66.0,60.0167
3152,1986,-65.0,60.0
3153,1986,-65.0,60.0
3154,1986,-65.0,60.0
3155,1986,-65.0,60.0
3156,1986,-65.0,60.0
3157,1986,-65.0,60.0
3158,1986,-65.0,60.0
3159,1986,-65.0167,60.0
3160,1986,-66.0,60.0
3161,1986,-66.0,60.0
3162,1986,-66.0,60.0
3163,1986,-66.0,60.0
3164,1986,-66.0,60.0
3165,1986,-66.0,60.0
3166,1986,-66.0,60.0
3167,1986,-66.68329999999999,59.9333
3168,1986,-66.68299999999999,59.933
3169,1986,-66.68299999999999,59.933
3170,1986,-66.68299999999999,59.933
3171,1986,-66.68299999999999,59.933
3172,1986,-66.68299999999999,59.933
3173,1986,-66.68299999999999,59.933
3174,1986,-66.68299999999999,59.933
3175,1986,-65.5,59.916999999999994
3176,1986,-65.5,59.916999999999994
3177,1986,-65.5,59.916999999999994
3178,1986,-65.5,59.916999999999994
3179,1986,-65.5,59.916999999999994
3180,1986,-65.5,59.916999999999994
3181,1986,-65.5,59.916999999999994
3182,1986,-65.5,59.9167
3183,1986,-64.8343,-42.667
3184,1986,-64.651,-43.6175
3185,1986,-64.60069999999999,-44.3007
3186,1986,-65.0333,-46.733700000000006
3187,1986,-65.71720000000002,-47.05
3188,1986,-65.518,-47.5182
3189,1986,-65.60069999999999,-47.618
3190,1986,-65.7485,-48.12950000000001
3191,1986,-65.034,-48.184
3192,1986,-65.592,-48.23650000000001
3193,1986,-65.5477,-48.2713
3194,1986,-66.0167,-48.4667
3195,1986,-65.8165,-48.739
3196,1986,-65.5742,-48.8435
3197,1986,-65.4025,-49.1452
3198,1986,-65.8582,-49.2815
3199,1986,-64.9833,-50.0682
3200,1986,-65.9667,-50.23330000000001
3201,1986,-65.0322,-50.6628
3202,1986,-64.96650000000001,-50.87179999999999
3203,1986,-64.8952,-51.0012
3204,1986,-60.240300000000005,-54.2717
3205,1986,-60.0413,-54.2843
3206,1986,-60.52270000000001,-54.23930000000001
3207,1986,-60.770700000000005,-54.267700000000005
3208,1986,-61.0913,-54.3363
3209,1986,-61.008,-54.8747
3210,1986,-60.4913,-55.0197
3211,1986,-60.73630000000001,-55.0217
3212,1986,-60.002,-55.003
3213,1986,-60.252,-55.0413
3214,1986,-60.020700000000005,-55.952
3215,1986,-60.259,-55.968700000000005
3216,1986,-60.4757,-56.0217
3217,1986,-60.73930000000001,-55.9
3218,1986,-61.006,-56.001
3219,1986,-61.3757,-56.12070000000001
3220,1986,-61.4727,-56.155
3221,1986,-61.1197,-56.62370000000001
3222,1986,-61.49230000000001,-56.688300000000005
3223,1986,-60.9853,-56.703
3224,1986,-61.675700000000006,-56.737300000000005
3225,1986,-60.756,-56.751
3226,1986,-60.4843,-56.73530000000001
3227,1986,-60.251,-56.754
3228,1986,-60.001,-56.79130000000001
3229,1986,-62.1,-57.601
3230,1986,-61.754,-57.852
3231,1986,-61.2747,-58.2863
3232,1986,-60.7893,-58.601
3233,1986,-60.317699999999995,-58.858
3234,1986,-62.355,-58.2833
3235,1986,-62.3737,-58.658
3236,1986,-62.6677,-59.352
3237,1986,-62.8207,-60.2893
3238,1986,-62.9873,-60.3237
3239,1986,-63.002,-60.6403
3240,1986,-63.090300000000006,-60.9757
3241,1986,-63.270700000000005,-61.23930000000001
3242,1986,-63.270700000000005,-61.23930000000001
3243,1986,-63.28830000000001,-61.26970000000001
3244,1986,-63.3167,-61.3
3245,1986,-63.3737,-61.4207
3246,1986,-62.8167,-60.938300000000005
3247,1986,-62.3747,-61.4247
3248,1986,-62.108,-61.5667
3249,1986,-61.556,-61.935300000000005
3250,1986,-61.0187,-62.309
3251,1986,-63.191300000000005,-62.5853
3252,1986,-62.75,-62.6217
3253,1986,-62.154,-63.317699999999995
3254,1986,-61.504,-63.8237
3255,1986,-63.4893,-62.155
3256,1986,-63.569700000000005,-62.29130000000001
3257,1986,-64.104,-63.0737
3258,1986,-64.62469999999999,-62.858999999999995
3259,1986,-64.68629999999999,-63.003
3260,1986,-64.5423,-62.555
3261,1986,-64.5423,-62.555
3262,1986,-64.55,-62.5717
3263,1986,-64.90100000000001,-63.2833
3264,1986,-64.8677,-64.203
3265,1986,-64.908,-64.7217
3266,1986,-63.8413,-63.2197
3267,1986,-63.63530000000001,-63.458
3268,1986,-63.2893,-63.604
3269,1986,-64.52069999999999,-64.758
3270,1987,-68.0833,40.633300000000006
3271,1987,-68.0333,40.5
3272,1987,-68.0333,40.26670000000001
3273,1987,-68.35,32.066700000000004
3274,1987,-68.75,30.966699999999996
3275,1987,-68.8,30.95
3276,1987,-68.0,30.983299999999996
3277,1987,-68.5,30.966699999999996
3278,1987,-67.0,30.95
3279,1987,-67.4667,30.95
3280,1987,-67.4667,30.95
3281,1987,-67.5,33.349999999999994
3282,1987,-66.5167,33.3333
3283,1987,-67.0,33.3333
3284,1987,-67.5167,33.349999999999994
3285,1987,-67.9667,33.3333
3286,1987,-68.25,33.3333
3287,1987,-67.5,35.9167
3288,1987,-66.9833,35.849999999999994
3289,1987,-67.0,35.849999999999994
3290,1987,-67.8167,35.849999999999994
3291,1987,-66.5,35.8333
3292,1987,-67.8167,35.8333
3293,1987,-68.0667,34.783300000000004
3294,1987,-66.0,38.0
3295,1987,-66.5,38.0
3296,1987,-67.0,38.0
3297,1987,-67.5,38.0
3298,1987,-66.5167,37.9833
3299,1987,-66.0,35.849999999999994
3300,1987,-65.9833,35.8333
3301,1987,-68.2833,39.2167
3302,1987,-68.0,38.0
3303,1987,-67.95,41.2833
3304,1987,-67.9167,41.23330000000001
3305,1987,-66.5,40.5
3306,1987,-67.0,40.5
3307,1987,-67.5,40.5
3308,1987,-67.5,40.5
3309,1987,-67.7,40.5
3310,1987,-67.9,40.5
3311,1987,-66.9833,40.4833
3312,1987,-66.5167,42.633300000000006
3313,1987,-66.0,42.5833
3314,1987,-67.0,42.5833
3315,1987,-67.25,42.5833
3316,1987,-66.0167,40.5
3317,1987,-66.0167,40.0667
3318,1987,-67.2333,45.3
3319,1987,-67.14999999999999,43.9
3320,1987,-67.13329999999999,43.849999999999994
3321,1987,-67.3667,42.5833
3322,1987,-67.5167,43.166700000000006
3323,1987,-67.4333,42.8667
3324,1987,-67.5833,42.76670000000001
3325,1987,-67.4667,42.6833
3326,1987,-67.16669999999999,44.666700000000006
3327,1987,-67.2167,44.65
3328,1987,-66.5,60.0
3329,1987,-65.9667,59.9833
3330,1987,-65.9833,59.9833
3331,1987,-66.6167,59.9833
3332,1987,-66.9833,59.9333
3333,1987,-67.0,59.9333
3334,1987,-64.5,60.0333
3335,1987,-64.5,60.0167
3336,1987,-64.0,60.0
3337,1987,-64.0,60.0
3338,1987,-65.0,60.0
3339,1987,-65.0,60.0
3340,1987,-61.0,60.0
3341,1987,-63.0,60.0
3342,1987,-63.0167,60.0
3343,1987,-62.0,59.9667
3344,1987,-62.0,59.9667
3345,1987,-60.0,59.9667
3346,1987,-60.0,75.0
3347,1987,-61.0,75.0
3348,1987,-62.0,75.0
3349,1987,-63.0,75.0
3350,1987,-62.0,75.0
3351,1987,-62.0,75.0
3352,1987,-63.0,75.0
3353,1987,-63.0,75.0
3354,1987,-63.5,75.0
3355,1987,-63.5,75.0
3356,1987,-63.5,75.0
3357,1987,-64.0,75.0
3358,1987,-64.5,75.0
3359,1987,-65.0,75.0
3360,1987,-65.0,75.0333
3361,1987,-64.0,75.0
3362,1987,-64.5,75.0
3363,1987,-65.5,75.0
3364,1987,-65.5,75.0
3365,1987,-66.0,75.0
3366,1987,-66.5,75.0
3367,1987,-67.0,75.0
3368,1987,-64.5,74.9833
3369,1987,-66.5167,75.0333
3370,1987,-66.5,75.0
3371,1987,-67.5,75.0
3372,1987,-67.5,75.0
3373,1987,-67.5,75.0
3374,1987,-68.0,75.0
3375,1987,-68.5,75.0
3376,1987,-66.0,74.9833
3377,1987,-66.0,74.9833
3378,1987,-67.0,74.9833
3379,1987,-67.0,67.0
3380,1987,-66.7,66.5333
3381,1987,-66.3333,66.0
3382,1987,-66.9167,64.9333
3383,1987,-63.5167,63.0333
3384,1987,-64.35,62.9667
3385,1987,-65.16669999999999,72.9167
3386,1987,-64.95,67.2167
3387,1987,-66.7667,61.3667
3388,1987,-65.8333,60.4333
3389,1987,-66.38329999999999,59.849999999999994
3390,1987,-61.8333,78.0
3391,1987,-63.5167,78.0
3392,1987,-64.3333,78.0
3393,1987,-62.666700000000006,77.9833
3394,1987,-61.8333,77.9667
3395,1987,-61.8333,73.0
3396,1987,-63.5,73.0
3397,1987,-62.666700000000006,72.9833
3398,1987,-67.4833,43.05
3399,1987,-66.0833,73.05
3400,1987,-66.0833,73.05
3401,1987,-64.35,72.9833
3402,1987,-66.0167,72.9833
3403,1987,-64.3333,72.9667
3404,1987,-67.9167,41.23330000000001
3405,1987,-67.9167,41.15
3406,1987,-65.0667,82.7167
3407,1987,-66.0,77.9833
3408,1987,-65.16669999999999,77.9667
3409,1987,-66.0167,77.9667
3410,1987,-66.0167,77.9667
3411,1987,-67.9333,41.1167
3412,1987,-61.8167,87.9167
3413,1987,-64.3333,82.9667
3414,1987,-62.666700000000006,87.9667
3415,1987,-64.95,87.9833
3416,1987,-63.5,87.9667
3417,1987,-64.35,87.9667
3418,1987,-64.3667,87.9667
3419,1987,-65.167,60.0
3420,1987,-63.0,60.0
3421,1987,-64.0,60.0
3422,1987,-59.0,60.0
3423,1987,-57.0,60.0
3424,1988,-61.2833,-58.12070000000001
3425,1988,-60.3383,-58.8903
3426,1988,-62.0873,-57.5913
3427,1988,-60.817699999999995,-58.62370000000001
3428,1988,-62.652,-37.23630000000001
3429,1988,-62.23530000000001,-57.6177
3430,1988,-63.23630000000001,-56.852999999999994
3431,1988,-62.9873,-56.9843
3432,1988,-63.172700000000006,-58.773700000000005
3433,1988,-62.9853,-58.938300000000005
3434,1988,-62.74230000000001,-59.072700000000005
3435,1988,-62.5167,-59.2717
3436,1988,-63.4247,-59.300999999999995
3437,1988,-63.4207,-59.8747
3438,1988,-63.157,-60.056999999999995
3439,1988,-63.003,-60.169700000000006
3440,1988,-62.817699999999995,-60.3217
3441,1988,-63.52570000000001,-60.5863
3442,1988,-62.79130000000001,-60.9177
3443,1988,-63.108,-61.0393
3444,1988,-63.252,-61.133300000000006
3445,1988,-63.704,-61.169700000000006
3446,1988,-62.3873,-61.4197
3447,1988,-62.105,-61.5197
3448,1988,-61.572700000000005,-61.909
3449,1988,-62.12070000000001,-63.2197
3450,1988,-61.7177,-63.5423
3451,1988,-61.3207,-63.858
3452,1988,-63.5177,-61.355999999999995
3453,1988,-63.3737,-61.456
3454,1988,-63.151,-61.803999999999995
3455,1988,-63.023700000000005,-62.0843
3456,1988,-62.6,-62.7413
3457,1988,-63.968700000000005,-61.688300000000005
3458,1988,-63.858,-61.8197
3459,1988,-63.702000000000005,-61.9697
3460,1988,-63.506,-62.204
3461,1988,-64.13929999999999,-63.0873
3462,1988,-63.8413,-63.24230000000001
3463,1988,-63.603,-63.5
3464,1988,-63.2893,-63.675700000000006
3465,1988,-66.82169999999999,-69.157
3466,1988,-61.208000000000006,-54.352
3467,1988,-46.95,80.0
3468,1988,-48.0,80.0
3469,1988,-49.0,80.0
3470,1988,-49.133,80.0
3471,1988,-50.0,80.0
