date,latitude,longitude,type,is_cheating
2017-04-29 09:52:33+00:00,-63.9681,-60.893,fishing,False
2017-04-29 14:56:13+00:00,-63.9624,-60.9342,fishing,False
2017-04-29 21:16:53+00:00,-63.9588,-60.9314,fishing,False
2017-04-30 12:43:45+00:00,-63.964,-60.8961,fishing,False
2017-04-30 20:13:09+00:00,-64.0002,-61.0315,fishing,False
2017-05-01 08:51:42+00:00,-63.9762,-60.9388,fishing,False
2017-05-02 09:12:12+00:00,-63.9779,-60.9296,fishing,False
2017-05-02 19:43:10+00:00,-63.9857,-60.9652,fishing,False
2017-05-03 11:50:45+00:00,-63.9941,-61.0033,fishing,False
2017-05-03 15:47:34+00:00,-63.9815,-60.9584,fishing,False
2017-05-03 21:50:31+00:00,-63.9922,-60.997,fishing,False
2017-05-04 08:15:21+00:00,-63.9826,-60.9533,fishing,False
2017-05-04 20:47:23+00:00,-63.9649,-60.7074,fishing,False
2017-05-05 06:59:52+00:00,-63.9647,-60.6942,fishing,False
2017-05-05 21:20:02+00:00,-63.9687,-60.6995,fishing,False
2017-05-06 10:27:52+00:00,-63.968,-60.6944,fishing,False
2017-05-06 21:51:53+00:00,-63.9713,-60.7257,fishing,False
2017-05-07 20:52:33+00:00,-63.9658,-60.7234,fishing,False
2017-05-08 07:15:16+00:00,-63.9407,-60.6686,fishing,False
2017-05-09 19:08:07+00:00,-63.1122,-58.789,fishing,False
2017-05-13 20:52:55+00:00,-63.9598,-60.7812,fishing,False
2017-05-15 12:25:00+00:00,-63.1403,-58.8725,fishing,False
2017-05-22 04:14:10+00:00,-63.9609,-60.7142,fishing,False
2017-05-27 17:19:56+00:00,-64.2623,-61.1136,fishing,False
2017-05-29 21:35:19+00:00,-64.2461,-61.1311,fishing,False
2017-05-31 15:49:31+00:00,-64.0241,-62.1424,fishing,False
2017-06-01 02:32:20+00:00,-63.9761,-62.1146,fishing,False
2017-06-01 03:36:07+00:00,-63.9559,-62.0845,fishing,False
2017-06-01 17:00:38+00:00,-63.0122,-58.4931,fishing,False
2017-06-01 23:07:44+00:00,-62.9477,-58.7727,fishing,False
2017-06-13 00:38:49+00:00,-62.6814,-60.4707,fishing,False
2017-06-13 03:46:31+00:00,-62.713,-60.5421,fishing,False
2017-06-13 12:58:56+00:00,-62.6914,-60.4824,fishing,False
2017-06-15 00:58:05+00:00,-63.9004,-61.2792,fishing,False
2017-06-15 04:31:07+00:00,-63.602,-61.002,fishing,False
2017-06-15 09:47:36+00:00,-63.3846,-60.6823,fishing,False
2017-06-15 11:36:13+00:00,-63.1447,-60.0396,fishing,False
2017-06-24 09:27:46+00:00,-62.8082,-61.023,fishing,False
2017-06-24 13:44:12+00:00,-62.7613,-61.1419,fishing,False
2017-06-24 21:20:07+00:00,-62.7634,-61.1455,fishing,False
2017-06-25 06:01:25+00:00,-63.506,-61.5192,fishing,False
2017-06-25 19:44:43+00:00,-64.4722,-61.9296,fishing,False
2017-06-27 12:33:30+00:00,-62.7096,-59.4482,fishing,False
2017-07-04 06:58:12+00:00,-62.9661,-60.8303,fishing,False
2017-07-04 20:05:33+00:00,-62.974,-60.8249,fishing,False
2017-07-05 01:18:37+00:00,-62.7317,-59.5655,fishing,False
2017-07-09 05:32:55+00:00,-63.1711,-59.9873,fishing,False
2017-07-15 07:12:12+00:00,-54.3016,-36.4397,fishing,False
2017-07-15 14:18:34+00:00,-54.279,-36.4529,fishing,False
2017-07-16 05:57:05+00:00,-54.2582,-36.4519,fishing,False
2017-07-16 12:03:24+00:00,-54.0433,-35.9584,fishing,False
2017-07-16 14:00:16+00:00,-54.058,-35.6923,fishing,False
2017-07-17 01:37:23+00:00,-54.438,-35.3225,fishing,False
2017-07-18 08:45:31+00:00,-53.7782,-36.3541,fishing,False
2017-07-18 20:01:10+00:00,-54.1995,-35.8908,fishing,False
2017-07-19 11:02:01+00:00,-53.8712,-36.5133,fishing,False
2017-07-19 11:50:44+00:00,-54.0046,-36.162,fishing,False
2017-07-24 03:27:55+00:00,-53.9471,-36.0834,fishing,False
2017-07-24 11:16:28+00:00,-53.8888,-36.3793,fishing,False
2017-07-24 20:01:13+00:00,-54.2544,-35.8331,fishing,False
2017-07-27 23:17:27+00:00,-54.4372,-35.4224,fishing,False
2017-07-28 01:04:55+00:00,-54.4724,-35.3773,fishing,False
2017-07-28 05:52:05+00:00,-54.5963,-35.1925,fishing,False
2017-07-28 12:07:28+00:00,-54.7607,-34.7192,fishing,False
2017-07-28 19:32:04+00:00,-54.4973,-35.559,fishing,False
2017-08-01 11:21:22+00:00,-54.4122,-35.5023,fishing,False
2017-08-01 21:08:02+00:00,-53.9235,-36.2612,fishing,False
2017-08-06 06:11:53+00:00,-54.2858,-36.474,fishing,False
2017-08-06 15:07:04+00:00,-53.998,-35.7337,fishing,False
2017-08-07 08:09:15+00:00,-53.9927,-35.8565,fishing,False
2017-08-08 03:42:05+00:00,-54.1025,-35.9462,fishing,False
2017-08-08 10:04:04+00:00,-54.0934,-35.7491,fishing,False
2017-08-12 08:04:48+00:00,-51.6703,-57.5255,fishing,False
2017-11-24 06:35:23+00:00,28.1179,-15.3408,fishing,False
2017-12-04 11:17:02+00:00,-14.9766,-28.5353,fishing,False
2017-12-11 09:17:25+00:00,-43.9166,-45.9197,fishing,False
2017-12-13 21:04:55+00:00,-50.8737,-56.1952,fishing,False
2017-12-16 13:16:07+00:00,-60.2379,-46.0611,fishing,False
2017-12-16 16:03:47+00:00,-60.2301,-46.0143,fishing,False
2017-12-16 17:23:14+00:00,-60.217,-46.0677,fishing,False
2017-12-17 12:33:53+00:00,-60.3656,-46.4165,fishing,False
2017-12-17 16:15:04+00:00,-60.3556,-46.4815,fishing,False
2017-12-17 18:15:38+00:00,-60.3225,-46.1062,fishing,False
2017-12-23 16:52:01+00:00,-60.2293,-45.7732,fishing,False
2017-12-23 22:43:09+00:00,-60.3166,-45.8184,fishing,False
2017-12-25 10:19:11+00:00,-60.3104,-45.6398,fishing,False
2017-12-26 01:56:09+00:00,-60.4198,-45.6188,fishing,False
2017-12-26 03:36:05+00:00,-60.4023,-45.6783,fishing,False
2017-12-26 04:23:54+00:00,-60.349,-45.9953,fishing,False
2017-12-29 01:49:00+00:00,-60.2989,-46.4856,fishing,False
2017-12-29 02:59:17+00:00,-60.2561,-46.5315,fishing,False
2017-12-29 16:11:10+00:00,-60.2262,-46.739,fishing,False
2017-12-29 18:40:59+00:00,-60.2584,-46.5135,fishing,False
2017-12-29 20:29:25+00:00,-60.1814,-46.633,fishing,False
2017-12-30 07:21:09+00:00,-60.4171,-46.1929,fishing,False
2018-01-05 08:11:32+00:00,-60.2399,-45.8061,fishing,False
2018-01-05 18:54:59+00:00,-60.2991,-45.4785,fishing,False
2018-01-09 17:02:18+00:00,-60.4159,-46.0507,fishing,False
2018-01-10 12:50:17+00:00,-60.648,-47.0327,fishing,False
2018-01-10 16:00:08+00:00,-60.5357,-47.1061,fishing,False
2018-01-11 18:04:02+00:00,-60.7354,-45.4657,fishing,False
2018-01-13 06:04:19+00:00,-60.3962,-46.402,fishing,False
2018-01-13 15:26:06+00:00,-60.3721,-46.1613,fishing,False
2018-01-13 17:17:07+00:00,-60.3696,-46.3422,fishing,False
2018-01-14 10:38:00+00:00,-60.424,-46.1759,fishing,False
2018-01-14 13:54:57+00:00,-60.3729,-46.3338,fishing,False
2018-01-21 07:37:03+00:00,-60.3612,-46.3456,fishing,False
2018-01-21 15:17:09+00:00,-60.3638,-46.5082,fishing,False
2018-01-24 04:19:25+00:00,-60.3563,-46.3877,fishing,False
2018-02-12 06:48:09+00:00,-60.6957,-45.5534,fishing,False
2018-02-12 09:15:00+00:00,-60.7129,-45.5176,fishing,False
2018-02-12 20:01:19+00:00,-60.7342,-45.5147,fishing,False
2018-02-14 22:49:46+00:00,-60.7209,-45.5509,fishing,False
2018-02-15 18:12:49+00:00,-60.4521,-46.0824,fishing,False
2018-02-16 10:58:02+00:00,-60.5247,-46.0954,fishing,False
2018-02-16 13:01:04+00:00,-60.5052,-46.1063,fishing,False
2018-02-16 17:51:45+00:00,-60.5049,-46.1027,fishing,False
2018-02-21 21:32:54+00:00,-60.7211,-45.5514,fishing,False
2018-02-22 10:37:25+00:00,-60.4314,-46.0421,fishing,False
2018-03-05 08:32:26+00:00,-60.4647,-45.8201,fishing,False
2018-03-06 09:25:38+00:00,-60.7161,-45.5454,fishing,False
2018-03-08 12:54:31+00:00,-60.7218,-45.5179,fishing,False
2018-03-10 10:03:53+00:00,-60.4445,-45.9737,fishing,False
2018-03-11 05:50:32+00:00,-60.4352,-46.2527,fishing,False
2018-03-23 10:47:02+00:00,-60.4279,-46.1442,fishing,False
2018-03-28 02:27:41+00:00,-60.4877,-46.5794,fishing,False
2018-04-01 12:29:01+00:00,-63.7491,-60.3542,fishing,False
2018-04-03 15:50:00+00:00,-63.2161,-58.2414,fishing,False
2018-04-06 10:47:01+00:00,-60.4117,-46.4025,fishing,False
2018-04-07 10:40:10+00:00,-60.3754,-46.7906,fishing,False
2018-04-08 00:27:59+00:00,-60.4063,-45.6417,fishing,False
2018-04-08 12:21:17+00:00,-60.4098,-45.8441,fishing,False
2018-04-09 20:54:00+00:00,-60.7177,-45.5038,fishing,False
2018-04-10 19:42:08+00:00,-60.71,-45.5068,fishing,False
2018-04-11 15:50:16+00:00,-60.5397,-46.0714,fishing,False
2018-04-12 13:39:55+00:00,-60.3924,-46.2917,fishing,False
2018-04-23 02:43:53+00:00,-60.6144,-44.9916,fishing,True
2018-04-28 20:51:04+00:00,-60.5148,-46.0786,fishing,False
2018-05-05 14:12:00+00:00,-63.0622,-58.8929,fishing,False
2018-05-09 18:08:46+00:00,-63.3656,-59.1537,fishing,False
2018-05-27 03:21:03+00:00,-62.4756,-59.7269,fishing,False
2018-05-27 21:50:20+00:00,-62.4774,-59.7249,fishing,False
2018-05-28 17:33:19+00:00,-63.1693,-59.2726,fishing,False
2018-05-28 19:12:06+00:00,-63.1585,-59.2961,fishing,False
2018-06-07 02:29:28+00:00,-63.1151,-58.2862,fishing,False
2018-06-12 23:50:25+00:00,-62.4543,-59.6081,fishing,False
2018-06-13 00:58:08+00:00,-62.4517,-59.6714,fishing,False
2018-06-13 04:33:35+00:00,-62.4422,-59.6497,fishing,False
2018-06-13 06:07:15+00:00,-62.4606,-59.693,fishing,False
2018-06-14 03:17:04+00:00,-63.1774,-59.5285,fishing,False
2018-06-26 03:01:23+00:00,-62.903,-60.9981,fishing,False
2018-06-29 02:55:06+00:00,-60.3474,-46.8119,fishing,False
2018-06-29 07:48:01+00:00,-60.2799,-46.5855,fishing,False
2018-06-29 17:38:18+00:00,-60.4895,-45.4904,fishing,False
2018-06-30 00:45:09+00:00,-60.4825,-45.7458,fishing,False
2018-06-30 03:06:03+00:00,-60.453,-45.7515,fishing,False
2018-06-30 05:50:47+00:00,-60.5253,-46.0681,fishing,False
2018-06-30 08:37:54+00:00,-60.3988,-46.3781,fishing,False
2018-06-30 13:15:55+00:00,-60.4774,-45.7186,fishing,False
2018-07-01 04:27:10+00:00,-60.4844,-45.7279,fishing,False
2018-07-02 06:56:36+00:00,-60.4609,-45.744,fishing,False
2018-07-02 17:00:22+00:00,-60.3804,-45.8938,fishing,False
2018-07-02 18:23:00+00:00,-60.2454,-46.0772,fishing,False
2018-07-03 09:15:02+00:00,-59.51,-44.101,fishing,False
2018-07-03 10:13:03+00:00,-59.2117,-43.0302,fishing,False
2018-07-06 02:02:15+00:00,-53.9094,-35.8585,fishing,False
2018-07-06 02:47:06+00:00,-53.9865,-35.8852,fishing,False
2018-07-06 17:28:18+00:00,-54.0539,-36.1393,fishing,False
2018-07-06 18:46:52+00:00,-53.9081,-36.0612,fishing,False
2018-07-07 12:33:06+00:00,-54.0086,-36.0508,fishing,False
2018-07-07 13:03:45+00:00,-54.034,-35.9594,fishing,False
2018-07-08 00:05:16+00:00,-54.0338,-36.0285,fishing,False
2018-07-10 07:19:28+00:00,-54.2262,-36.5421,fishing,False
2018-07-11 13:55:13+00:00,-53.9924,-35.9318,fishing,False
2018-07-15 22:33:20+00:00,-53.9489,-35.8615,fishing,False
2018-07-19 14:22:09+00:00,-53.8746,-35.9856,fishing,False
2018-07-19 21:07:27+00:00,-53.8725,-36.0212,fishing,False
2018-07-22 11:36:00+00:00,-54.2094,-36.5326,fishing,False
2018-07-22 19:58:19+00:00,-54.2357,-36.5689,fishing,False
2018-07-23 01:48:59+00:00,-54.2287,-36.5507,fishing,False
2018-07-23 11:37:06+00:00,-54.2867,-36.4762,fishing,False
2018-07-23 16:37:30+00:00,-53.9969,-35.8972,fishing,False
2018-07-23 22:24:09+00:00,-54.2475,-35.5061,fishing,False
2018-07-24 00:35:04+00:00,-54.1141,-35.6901,fishing,False
2018-07-24 01:21:09+00:00,-54.0193,-35.6293,fishing,False
2018-07-24 02:47:01+00:00,-53.9164,-35.8871,fishing,False
2018-07-26 21:19:16+00:00,-53.6723,-36.5691,fishing,False
2018-07-27 11:38:38+00:00,-54.0496,-35.383,fishing,False
2018-07-27 15:46:14+00:00,-54.5418,-35.1243,fishing,False
2018-07-27 17:25:00+00:00,-54.5612,-35.0655,fishing,False
2018-07-27 18:51:36+00:00,-54.4443,-35.2897,fishing,False
2018-07-29 10:03:48+00:00,-53.8804,-36.0386,fishing,False
2018-07-29 12:46:03+00:00,-53.9449,-35.8667,fishing,False
2018-07-29 13:18:33+00:00,-53.9823,-35.8985,fishing,False
2018-07-30 14:22:47+00:00,-54.2097,-36.5239,fishing,False
2018-07-30 18:02:20+00:00,-54.2251,-36.5601,fishing,False
2018-07-31 15:24:08+00:00,-54.1617,-36.3386,fishing,False
2018-07-31 16:26:14+00:00,-54.0762,-36.199,fishing,False
2018-07-31 20:42:09+00:00,-53.8551,-35.9688,fishing,False
2018-08-01 09:36:13+00:00,-53.6449,-36.5707,fishing,False
2018-08-02 01:46:57+00:00,-54.1605,-35.3737,fishing,False
2018-08-02 04:04:10+00:00,-54.2662,-35.204,fishing,False
2018-08-02 09:40:39+00:00,-54.6125,-35.7586,fishing,False
2018-08-02 12:50:47+00:00,-54.6263,-35.8162,fishing,False
2018-08-02 17:38:26+00:00,-54.6227,-35.8024,fishing,False
2018-08-02 21:50:08+00:00,-54.5975,-35.7853,fishing,False
2018-08-02 22:49:42+00:00,-54.6099,-35.7316,fishing,False
2018-08-03 09:28:00+00:00,-54.3871,-35.3321,fishing,False
2018-08-04 23:50:04+00:00,-54.6505,-35.8337,fishing,False
2018-08-06 00:39:02+00:00,-54.6514,-35.8362,fishing,False
2018-08-06 04:29:58+00:00,-54.6521,-35.8094,fishing,False
2018-08-06 13:36:35+00:00,-54.3277,-35.4939,fishing,False
2018-08-07 09:43:04+00:00,-54.3273,-35.4993,fishing,False
2018-08-08 06:17:24+00:00,-54.2777,-36.433,fishing,False
2018-08-08 14:24:44+00:00,-53.9771,-35.8132,fishing,False
2018-08-09 17:57:25+00:00,-54.1056,-35.7492,fishing,False
2018-08-11 21:44:24+00:00,-53.9367,-35.8734,fishing,False
2018-08-12 00:15:02+00:00,-53.9485,-35.8017,fishing,False
2018-08-13 06:10:22+00:00,-53.8673,-35.9252,fishing,False
2018-08-15 03:44:02+00:00,-53.9079,-35.8106,fishing,False
2018-08-15 09:49:34+00:00,-54.2308,-36.4391,fishing,False
2018-08-15 10:57:05+00:00,-54.303,-36.4381,fishing,False
2018-08-16 01:43:49+00:00,-53.9998,-35.7657,fishing,False
2018-08-20 02:55:22+00:00,-54.6253,-35.8325,fishing,False
2018-08-21 07:01:03+00:00,-55.653,-36.755,fishing,False
2018-08-21 12:53:01+00:00,-56.0358,-37.4073,fishing,False
2018-08-22 07:55:40+00:00,-57.754,-40.9251,fishing,False
2018-08-22 13:52:59+00:00,-58.2094,-41.8949,fishing,False
2018-08-22 21:44:58+00:00,-58.5755,-42.758,fishing,False
2018-08-23 11:47:36+00:00,-59.6857,-45.3352,fishing,False
2018-08-23 15:05:03+00:00,-59.9122,-46.1402,fishing,False
2018-08-24 14:44:08+00:00,-60.393,-46.6154,fishing,False
2018-08-24 17:13:11+00:00,-60.3803,-46.4044,fishing,False
2018-08-25 03:47:08+00:00,-60.3594,-46.3419,fishing,False
2018-08-31 01:19:27+00:00,-60.4042,-45.7845,fishing,False
2018-08-31 09:39:31+00:00,-60.2256,-46.4946,fishing,False
2018-09-04 11:02:04+00:00,-60.7045,-45.515,fishing,False
2018-09-05 07:36:08+00:00,-60.4821,-45.4551,fishing,False
2018-09-05 22:12:08+00:00,-60.4072,-45.9052,fishing,False
2018-09-06 01:34:01+00:00,-60.3486,-46.4383,fishing,False
2018-09-06 02:55:26+00:00,-60.2818,-46.5841,fishing,False
2018-09-11 02:00:14+00:00,-60.707,-45.5259,fishing,False
2018-09-12 00:17:18+00:00,-60.7039,-45.5236,fishing,False
2018-09-13 04:34:01+00:00,-60.7342,-45.5292,fishing,False
2018-09-13 18:13:04+00:00,-60.6946,-45.8236,fishing,False
2018-09-14 03:35:44+00:00,-60.3173,-46.5551,fishing,False
2018-09-15 18:57:08+00:00,-60.4722,-45.6808,fishing,False
2018-09-16 00:21:59+00:00,-60.4584,-45.7359,fishing,False
2018-09-16 09:54:04+00:00,-60.256,-46.5798,fishing,False
2018-09-17 09:19:27+00:00,-60.2265,-46.6565,fishing,False
2018-09-17 10:47:10+00:00,-60.2861,-46.6543,fishing,False
2018-09-19 04:04:21+00:00,-60.413,-45.7614,fishing,False
2018-09-19 10:55:33+00:00,-60.3165,-46.588,fishing,False
2018-09-26 04:02:25+00:00,-60.2391,-46.6794,fishing,False
2018-09-26 11:21:06+00:00,-60.1272,-47.0973,fishing,False
2018-09-26 12:18:12+00:00,-60.1387,-46.9237,fishing,False
2018-09-28 02:25:14+00:00,-60.2782,-46.7738,fishing,False
2018-09-30 01:00:22+00:00,-60.3365,-46.7285,fishing,False
2018-09-30 05:29:34+00:00,-60.3561,-46.3543,fishing,False
2018-09-30 08:32:05+00:00,-60.3754,-45.8989,fishing,False
2018-09-30 10:29:41+00:00,-60.2906,-45.5075,fishing,False
2018-10-01 00:37:07+00:00,-60.3691,-46.6188,fishing,False
2018-10-12 23:33:03+00:00,-48.1679,-50.4248,fishing,False
2018-10-17 19:52:53+00:00,-35.0486,-56.0233,fishing,False
2018-10-19 20:01:49+00:00,-35.0487,-56.0219,fishing,False
2018-10-22 22:07:49+00:00,-35.0495,-56.0238,fishing,False
2018-10-29 12:40:11+00:00,-35.0489,-56.037,fishing,False
2018-10-29 17:59:22+00:00,-35.0495,-56.036,fishing,False
2018-10-30 13:50:21+00:00,-35.0475,-56.036,fishing,False
2018-11-01 12:50:19+00:00,-35.0463,-56.0358,fishing,False
2018-11-02 15:26:19+00:00,-35.0479,-56.0369,fishing,False
2018-11-04 22:11:21+00:00,-35.0485,-56.0364,fishing,False
2018-11-23 02:49:20+00:00,-35.0602,-56.0641,fishing,False
2018-11-24 04:33:18+00:00,-35.052,-56.0397,fishing,False
2018-11-24 13:47:53+00:00,-35.0588,-56.0472,fishing,False
2018-11-27 23:36:16+00:00,-48.6413,-51.2715,fishing,False
2018-11-29 14:35:14+00:00,-54.7768,-48.8924,fishing,False
2018-11-29 17:53:16+00:00,-55.0902,-48.7213,fishing,False
2018-12-01 16:22:03+00:00,-60.4403,-45.6786,fishing,False
2018-12-01 22:54:15+00:00,-60.3911,-45.6894,fishing,False
2018-12-02 04:20:30+00:00,-60.4468,-45.7395,fishing,False
2018-12-02 08:13:30+00:00,-60.4394,-45.7403,fishing,False
2018-12-02 08:55:38+00:00,-60.4145,-45.9048,fishing,False
2018-12-03 09:06:18+00:00,-60.4966,-45.1293,fishing,True
2018-12-03 15:05:05+00:00,-60.4154,-45.5857,fishing,False
2018-12-03 18:23:04+00:00,-60.3842,-45.9355,fishing,False
2018-12-03 21:57:10+00:00,-60.3769,-46.1955,fishing,False
2018-12-03 23:07:09+00:00,-60.4123,-46.2594,fishing,False
2018-12-04 00:58:32+00:00,-60.3804,-46.491,fishing,False
2018-12-04 02:32:20+00:00,-60.3642,-46.5201,fishing,False
2018-12-04 08:51:36+00:00,-60.3014,-46.3994,fishing,False
2018-12-18 01:34:04+00:00,-60.3378,-46.4469,fishing,False
2018-12-19 02:53:26+00:00,-60.442,-46.3754,fishing,False
2018-12-19 06:07:30+00:00,-60.3893,-45.8046,fishing,False
2018-12-20 00:36:37+00:00,-60.3853,-46.1739,fishing,False
2018-12-28 21:52:11+00:00,-60.2906,-46.5017,fishing,False
2018-12-29 04:38:11+00:00,-60.2476,-46.5074,fishing,False
2018-12-29 11:32:00+00:00,-60.3461,-46.3945,fishing,False
2018-12-31 21:55:00+00:00,-60.742,-46.1092,fishing,False
2019-01-01 10:32:00+00:00,-60.4051,-46.1461,fishing,False
2019-01-01 18:30:19+00:00,-60.373,-46.2433,fishing,False
2019-01-02 03:40:01+00:00,-60.3543,-46.264,fishing,False
2019-01-02 08:41:02+00:00,-60.3349,-46.2156,fishing,False
2019-01-02 15:45:07+00:00,-60.365,-46.334,fishing,False
2019-01-16 21:01:38+00:00,-60.5734,-45.282,fishing,False
2019-01-17 13:44:04+00:00,-60.4016,-46.0957,fishing,False
2019-02-02 02:21:50+00:00,-60.4731,-45.4271,fishing,False
2019-02-02 14:41:34+00:00,-60.4635,-45.4042,fishing,False
2019-02-02 16:35:22+00:00,-60.4209,-45.983,fishing,False
2019-02-10 10:43:00+00:00,-60.4387,-46.166,fishing,False
2019-02-10 18:53:01+00:00,-60.5752,-45.2911,fishing,False
2019-02-12 01:36:02+00:00,-60.3879,-45.9418,fishing,False
2019-02-12 08:04:29+00:00,-60.3842,-45.9573,fishing,False
2019-02-12 15:58:04+00:00,-60.4467,-46.1007,fishing,False
2019-02-22 22:44:03+00:00,-60.7315,-45.9185,fishing,False
2019-02-23 07:16:19+00:00,-60.8345,-45.4933,fishing,False
2019-02-23 08:30:13+00:00,-60.7122,-45.5158,fishing,False
2019-02-23 12:56:06+00:00,-60.6979,-45.5322,fishing,False
2019-02-23 17:36:51+00:00,-60.6973,-45.5519,fishing,False
2019-02-24 00:58:01+00:00,-60.45,-45.9655,fishing,False
2019-02-24 06:48:29+00:00,-60.4609,-46.0025,fishing,False
2019-02-24 22:50:04+00:00,-60.4364,-45.5877,fishing,False
2019-02-25 10:59:24+00:00,-60.5026,-45.4229,fishing,False
2019-02-26 13:20:02+00:00,-60.5835,-45.2635,fishing,False
2019-02-26 21:09:37+00:00,-60.5851,-45.2662,fishing,False
2019-02-27 22:35:39+00:00,-60.5814,-45.2652,fishing,False
2019-02-28 16:57:54+00:00,-60.4068,-46.2634,fishing,False
2019-03-13 07:13:21+00:00,-60.4033,-46.5382,fishing,False
2019-03-13 12:50:08+00:00,-60.4207,-46.4659,fishing,False
2019-03-14 03:21:09+00:00,-60.8394,-45.5733,fishing,False
2019-03-14 08:52:15+00:00,-60.8338,-45.556,fishing,False
2019-03-15 00:23:28+00:00,-60.7388,-45.5033,fishing,False
2019-03-15 02:47:07+00:00,-60.7379,-45.5033,fishing,False
2019-03-15 07:07:08+00:00,-60.7461,-45.5036,fishing,False
2019-03-15 09:21:07+00:00,-60.7201,-45.5421,fishing,False
2019-03-16 02:04:14+00:00,-60.7177,-45.5237,fishing,False
2019-03-18 00:11:07+00:00,-60.3937,-46.2838,fishing,False
2019-03-21 09:24:12+00:00,-60.4168,-46.3656,fishing,False
2019-03-21 14:01:21+00:00,-60.4095,-46.4272,fishing,False
2019-03-22 15:41:17+00:00,-60.3908,-46.497,fishing,False
2019-03-25 16:03:14+00:00,-60.7742,-45.4991,fishing,False
2019-03-25 17:30:05+00:00,-60.7561,-45.4392,fishing,False
2019-03-26 08:26:24+00:00,-60.7151,-45.5431,fishing,False
2019-03-27 01:32:01+00:00,-60.4075,-46.0092,fishing,False
2019-03-29 19:17:05+00:00,-60.4315,-45.8,fishing,False
2019-03-31 21:14:25+00:00,-60.5631,-45.296,fishing,False
2019-04-01 15:58:02+00:00,-60.4175,-46.184,fishing,False
2019-04-01 18:02:07+00:00,-60.3962,-46.5836,fishing,False
2019-04-07 12:37:29+00:00,-60.4285,-45.9553,fishing,False
2019-04-07 14:39:01+00:00,-60.4289,-45.9353,fishing,False
2019-04-07 16:15:02+00:00,-60.4459,-45.7548,fishing,False
2019-04-10 12:31:15+00:00,-62.9722,-58.5313,fishing,False
2019-04-17 04:38:15+00:00,-62.9393,-58.512,fishing,False
2019-04-17 15:03:01+00:00,-63.1382,-58.3826,fishing,False
2019-04-17 16:55:36+00:00,-63.1553,-58.3442,fishing,False
2019-04-22 16:15:46+00:00,-63.5571,-59.8031,fishing,False
2019-05-03 14:37:03+00:00,-62.4839,-59.7256,fishing,False
2019-05-04 08:28:47+00:00,-62.4865,-59.7213,fishing,False
2019-05-05 16:41:04+00:00,-63.7547,-60.3232,fishing,False
2019-05-05 18:17:03+00:00,-63.3482,-59.3074,fishing,False
2019-05-11 04:01:31+00:00,-62.504,-59.4137,fishing,False
2019-05-12 00:34:35+00:00,-62.449,-59.6287,fishing,False
2019-05-13 01:49:50+00:00,-62.4781,-59.7225,fishing,False
2019-05-13 20:54:34+00:00,-63.1545,-59.1017,fishing,False
2019-05-15 05:05:34+00:00,-63.1725,-59.1449,fishing,False
2019-05-18 09:24:03+00:00,-63.5856,-60.5009,fishing,False
2019-05-20 09:02:56+00:00,-63.3531,-59.3837,fishing,False
2019-05-28 04:40:06+00:00,-62.4494,-59.6209,fishing,False
2019-05-28 13:50:30+00:00,-62.4808,-59.7123,fishing,False
2019-05-29 08:20:00+00:00,-62.7393,-59.5842,fishing,False
2019-05-29 09:00:41+00:00,-62.776,-59.6063,fishing,False
2019-05-29 14:37:00+00:00,-63.404,-60.2873,fishing,False
2019-06-01 07:03:01+00:00,-63.5885,-61.0912,fishing,False
2019-06-03 04:04:01+00:00,-63.5489,-60.828,fishing,False
2019-06-03 19:59:02+00:00,-62.8895,-59.3992,fishing,False
2019-06-04 16:51:41+00:00,-62.4571,-59.6421,fishing,False
2019-06-05 11:27:05+00:00,-62.5059,-58.7515,fishing,False
2019-06-05 19:23:44+00:00,-63.4006,-60.2038,fishing,False
2019-06-20 18:25:46+00:00,-62.4646,-59.5634,fishing,False
2019-06-20 20:31:03+00:00,-62.4602,-59.6392,fishing,False
2019-06-21 06:50:39+00:00,-62.4825,-59.7149,fishing,False
2019-06-23 05:38:00+00:00,-63.5662,-61.0932,fishing,False
2019-06-24 02:51:03+00:00,-63.5334,-61.4957,fishing,False
2019-07-03 19:42:46+00:00,-63.2712,-61.2265,fishing,False
2019-07-04 08:22:30+00:00,-62.5081,-59.4483,fishing,False
2019-07-04 10:58:00+00:00,-62.4804,-59.7089,fishing,False
2019-07-06 06:24:01+00:00,-63.3102,-61.0971,fishing,False
2019-07-07 02:44:46+00:00,-63.3935,-61.0823,fishing,False
2019-07-10 02:23:08+00:00,-63.5902,-61.1883,fishing,False
2019-07-14 00:54:09+00:00,-63.5269,-61.5917,fishing,False
2019-07-19 08:04:35+00:00,-53.2724,-49.6944,fishing,False
2019-07-21 17:13:17+00:00,-51.7474,-56.9418,fishing,False
2019-07-25 21:55:04+00:00,-53.9467,-35.7875,fishing,False
2019-08-07 07:24:16+00:00,-54.6086,-35.7658,fishing,False
2019-08-09 23:05:07+00:00,-53.9508,-35.7977,fishing,False
2019-08-10 01:34:17+00:00,-53.9478,-35.7424,fishing,False
2019-08-14 00:15:04+00:00,-54.1458,-36.2881,fishing,False
2019-08-14 10:40:03+00:00,-54.2976,-36.4394,fishing,False
2019-08-16 01:36:05+00:00,-54.0738,-36.1406,fishing,False
2019-08-16 06:05:33+00:00,-53.9314,-35.7487,fishing,False
2019-08-19 09:45:02+00:00,-54.0398,-35.917,fishing,False
